Date,Total Index,Energy,Non-energy **,Agriculture **,Beverages,Food **,Oils & Meals,Grains,Other Food **,Raw Materials,Timber,Other Raw Mat.,Fertilizers **,Metals  & Minerals,Base Metals (ex. iron ore),Precious Metals
01/04/1967,7.9,1.86618436,20.133403,23.21167605,23.14840358,24.74553651,24.32252698,31.47748533,19.20865531,19.51723579,18.16450416,20.99655721,13.15292666,14.61276268,16.59763528,3.659725548
01/05/1967,7.94,1.86618436,20.25791205,23.29777882,23.52010594,24.79101845,24.16337866,31.75080344,19.31712297,19.55680725,18.32784226,20.90077983,13.15292666,14.8301701,16.8655811,3.662449787
01/06/1967,8,1.86618436,20.44364932,23.63593923,23.87824812,25.23459004,24.81374555,32.07681821,19.59504173,19.62870403,18.32784226,21.05130156,13.15292666,14.72439683,16.73521984,3.667240692
01/07/1967,7.94,1.86618436,20.25678677,23.40692139,23.46187653,24.97888923,24.48956646,32.76358755,18.57635837,19.5597802,18.32784226,20.90700395,12.98269085,14.62210035,16.60914358,3.941449527
01/08/1967,7.9,1.86618436,20.14499305,23.11884185,23.30934722,24.58393154,24.21104179,32.03391451,18.33118797,19.46244318,18.32784226,20.70322103,12.98269085,14.85914918,16.90129663,4.088840298
01/09/1967,7.96,1.86618436,20.30774647,23.33822986,23.66993108,24.77399864,24.04742973,32.22203163,18.98831849,19.68127272,18.72991203,20.72166256,12.98269085,14.92422932,16.98150527,4.022800966
01/10/1967,8.01,1.86618436,20.45854881,23.37672375,23.39969976,24.79083428,23.86899868,32.15534163,19.33764876,19.92936789,19.12738475,20.8064013,12.98269085,15.32247568,17.47232774,4.122752388
01/11/1967,8.18,1.86618436,20.97446259,23.38459355,24.09318707,24.67119388,24.23952832,31.33091471,19.21107734,19.89840788,19.12738475,20.74158403,12.98269085,16.93886601,19.4644632,4.279912847
01/12/1967,8.01,1.86618436,20.47887915,22.95020894,23.71830276,24.01390046,23.18490987,31.08060363,18.70812453,19.97533984,19.12738475,20.90264729,12.98269085,16.26151834,18.62965969,4.389509411
01/01/1968,7.99,1.853003401,20.42500344,22.77784115,23.72284146,23.81897896,23.01606888,31.21362284,18.18205774,19.767814,19.12738475,20.46817517,10.58862348,16.7162947,19.20449622,4.356454124
01/02/1968,8.2,1.853003401,21.06413616,22.99013566,23.46968812,24.28127127,23.04968446,31.72238949,19.16624887,19.60939447,19.12738475,20.13651107,10.58862348,18.30335162,21.16047944,4.256114437
01/03/1968,8.19,1.853003401,21.03016294,22.98362571,23.46630486,24.22169267,23.04193693,31.71592848,18.99040246,19.73022837,19.12738475,20.38948662,10.58862348,18.20919939,21.04444065,4.625687343
01/04/1968,7.89,1.853003401,20.13480845,22.71052525,23.55228892,23.78423316,22.79711279,30.27169076,19.21079319,19.6738609,19.12738475,20.27147676,10.58862348,15.93607081,18.24290196,4.701261844
01/05/1968,7.81,1.853003401,19.89165352,22.72652296,23.47282587,23.81263709,22.85807912,29.57501258,19.85266271,19.70825696,19.12738475,20.34348769,10.58862348,15.13383571,17.25417977,5.045109193
01/06/1968,7.75,1.853003401,19.70833443,22.21103798,23.40521628,23.10707203,22.14257282,29.0953899,18.95566565,19.42684732,18.32784226,20.62869823,10.58862348,15.61092394,17.84217163,5.155066411
01/07/1968,7.68,1.853003401,19.49456522,22.08930524,23.45757499,22.97551847,21.6778712,29.36764993,18.89689003,19.24045253,18.32784226,20.23846566,10.41838767,15.2034617,17.33999097,4.929573809
01/08/1968,7.58,1.853003401,19.20696327,21.63644158,23.63557341,22.19618691,20.65242724,28.63501356,18.39907671,19.25998181,18.32784226,20.27935178,10.41838767,15.22213696,17.36300747,4.800448122
01/09/1968,7.66,1.853003401,19.44783641,21.87939203,24.9800495,22.29841181,20.58644297,28.30000205,19.11835908,19.28472828,18.32784226,20.33116052,10.41838767,15.48609239,17.68832182,4.876389145
01/10/1968,7.65,1.853003401,19.40539783,21.88938686,25.59010627,22.22012962,20.509341,27.73228341,19.48153518,19.20407724,18.32784226,20.16231104,10.41838767,15.33130426,17.49755173,4.593361114
01/11/1968,7.73,1.853003401,19.66029033,22.220162,27.04219023,22.50184269,20.87639002,28.25373005,19.43398709,19.08388662,18.32784226,19.91068226,10.41838767,15.45950809,17.65555775,4.67183943
01/12/1968,7.83,1.853003401,19.9659567,22.47805384,27.47134985,22.8566611,21.31447042,28.24759996,20.00597722,19.01920253,18.32784226,19.7752609,10.41838767,15.89784944,18.19579567,4.699459176
01/01/1969,7.87,1.812594948,20.16327338,22.49263222,26.29138147,23.14005541,21.61333529,28.84157932,19.98789401,18.98808062,18.32784226,19.71010466,9.125347148,16.63910824,18.93884317,4.795364029
01/02/1969,7.91,1.812594948,20.29272738,22.55161769,26.10989414,23.20418052,21.59462751,28.68370006,20.36193979,19.15685505,18.32784226,20.06344758,9.125347148,16.92777624,19.29461476,4.683656108
01/03/1969,8,1.812594948,20.55971233,22.97565857,25.74468722,23.8708169,22.17208935,28.99904912,21.4638597,19.39281268,18.32784226,20.55744395,9.125347148,16.90297231,19.26404492,4.706075048
01/04/1969,8.06,1.812594948,20.7300363,22.95896913,25.18748801,23.92138048,21.71475777,29.15549555,22.08676812,19.48756707,18.32784226,20.75581993,9.125347148,17.47616365,19.97047998,4.670887735
01/05/1969,8.11,1.812594948,20.87974641,23.16672338,24.31128856,24.48025662,21.77466134,30.13761514,22.91899317,19.3934188,18.32784226,20.55871291,9.125347148,17.52382914,20.02922575,4.66435191
01/06/1969,8.21,1.812594948,21.19974971,23.42875837,25.33809012,24.65342887,21.72596464,30.56805789,23.15118792,19.48248164,18.32784226,20.74517317,9.125347148,17.99904059,20.61490458,4.427544346
01/07/1969,8.16,1.812594948,21.04011462,23.23446163,25.70094747,24.17691286,20.97959235,30.41537157,22.73658052,19.69055213,18.32784226,21.18078556,9.210465053,17.88270785,20.47152919,4.422318821
01/08/1969,8.23,1.812594948,21.26025978,23.18129974,26.00545983,24.00582488,21.22562413,29.30215847,22.86949195,19.74202838,18.32784226,21.28855526,9.210465053,18.68834957,21.46444991,4.41198251
01/09/1969,8.19,1.812594948,21.1390246,23.0637316,26.81142165,23.74048946,21.6294861,28.22384173,22.45963003,19.51387217,18.32784226,20.81089178,9.210465053,18.54583201,21.2888028,4.522853746
01/10/1969,8.31,1.812594948,21.48165818,23.54851637,28.62811783,24.16140047,23.02194691,28.19391872,22.0104455,19.47658959,18.32784226,20.73283768,9.210465053,18.63583102,21.39972293,4.577777231
01/11/1969,8.37,1.812594948,21.67164367,23.59979284,28.52141147,24.40188414,23.49960639,28.4948696,21.88417032,19.14850635,18.32784226,20.0459689,9.210465053,19.13185151,22.01104804,4.452076802
01/12/1969,8.46,1.812594948,21.93184724,23.81437482,27.80544137,24.88548602,25.47138642,27.91699581,21.37072246,19.18265594,18.32784226,20.11746383,9.210465053,19.51515408,22.4834529,4.201460625
01/01/1970,8.73,2.113114538,22.13702305,24.26028161,27.3165244,25.62775872,25.9085257,27.99393973,23.1166461,19.38386352,18.32784226,20.53870815,8.778115309,19.29899906,22.21705061,4.252045215
01/02/1970,8.75,2.113114538,22.21379776,24.30305643,27.30353285,25.59180756,26.23129295,27.55844346,22.9704132,19.64626437,18.83041907,20.53845718,8.778115309,19.45421688,22.40835027,4.273351434
01/03/1970,8.81,2.113114538,22.40639518,24.36213045,27.63416211,25.63798761,26.17697496,27.12294883,23.58479338,19.59858424,19.12738475,20.11387899,8.778115309,19.94251092,23.01015285,4.272845729
01/04/1970,8.85,2.113114538,22.52931077,24.54859482,28.15283747,25.85995219,26.93607251,26.83254126,23.56387983,19.52987526,19.16717193,19.92652067,8.778115309,19.94905127,23.01821356,4.273068218
01/05/1970,8.83,2.113114538,22.45914786,24.79057812,28.42479514,26.15905167,27.47981332,26.8335409,23.81095408,19.61784968,19.64403832,19.58921028,8.778115309,19.23076428,22.13295401,4.122214381
01/06/1970,8.77,2.113114538,22.27040809,24.84886574,28.2767043,26.26781913,27.77614285,26.98024498,23.63862774,19.65843299,19.9066269,19.38701288,8.778115309,18.51398811,21.24955648,4.05980407
01/07/1970,8.7,2.113114538,22.06390271,24.7677293,28.39791691,26.14751491,27.77113301,27.08433179,23.1635364,19.56956637,19.9066269,19.20096343,8.607879499,18.0462549,20.6730943,4.097791558
01/08/1970,8.6,2.113114538,21.7592873,24.54681893,28.1673018,25.82219489,26.77376231,27.45362487,23.09363706,19.6072607,19.9066269,19.27987955,8.607879499,17.53539634,20.04348186,4.205969246
01/09/1970,8.57,2.113114538,21.67251421,24.45885073,27.94675582,25.73638549,26.23324276,27.5700565,23.42298444,19.58146091,19.9066269,19.22586562,8.607879499,17.44122429,19.92741863,4.261082983
01/10/1970,8.6,2.113114538,21.75106938,24.84189039,27.62612869,26.51377868,27.79511662,27.79543972,23.66796814,19.36419501,19.9066269,18.77100188,8.607879499,16.90424987,19.26561946,4.29314465
01/11/1970,8.61,2.113114538,21.78927089,25.05068312,26.71815283,26.9123053,28.7557486,28.08066682,23.42954447,19.67987354,19.9066269,19.43190042,8.607879499,16.59693377,18.88686484,4.301778297
01/12/1970,8.57,2.113114538,21.66486653,24.96816633,26.31828353,26.84757091,28.47622535,28.06931876,23.59906276,19.71552128,19.9066269,19.50653183,8.607879499,16.37250335,18.61026346,4.183790528
01/01/1971,8.9,2.655871159,21.5648044,24.88313165,24.64579816,27.10153776,28.69544425,28.17451613,24.03340179,19.61405033,19.9066269,19.2940942,8.329746558,16.26183601,18.39578008,4.209117523
01/02/1971,8.85,2.655871159,21.41814448,24.64160776,24.47058465,26.80555178,28.29286236,27.16929003,24.51961803,19.471128,19.9066269,18.99487474,8.329746558,16.29307821,18.43428483,4.213583434
01/03/1971,8.91,2.655871159,21.60103414,24.60127059,24.66019588,26.71990156,28.39106904,26.70104892,24.53838689,19.42395721,19.9066269,18.89611887,8.329746558,16.95452929,19.24949643,4.286377161
01/04/1971,8.97,2.655871159,21.7678104,24.58967089,26.09532867,26.36363064,27.52398373,26.45851694,24.75119044,19.51412128,19.9066269,19.08488465,8.329746558,17.50605622,19.92923098,4.348815177
01/05/1971,8.88,2.655871159,21.50393139,24.52314346,25.64026989,26.21468014,26.94341121,27.18336418,24.37916586,19.84540717,19.87042123,19.81805226,8.329746558,16.80748819,19.06827424,4.389022324
01/06/1971,8.85,2.655871159,21.41551442,24.46754745,25.10608977,26.30647809,27.53955318,27.16759204,23.90481804,19.67505934,19.57669574,19.78262789,8.329746558,16.64172435,18.86397704,4.307296059
01/07/1971,9.03,2.762867622,21.73288742,24.83054308,25.32281569,26.97882021,29.17580587,27.30822309,23.79032018,19.36085319,19.20407764,19.53229993,8.698590812,16.85969026,19.13261118,4.335641478
01/08/1971,9.07,2.762867622,21.86041391,25.00045108,25.16244587,27.25657014,29.69685856,27.38113437,23.933391,19.43669252,19.2749438,19.61357782,8.698590812,16.91477541,19.20050139,4.452882776
01/09/1971,8.96,2.762867622,21.53515883,24.55166453,24.74594771,26.49178522,27.85937029,27.83045835,23.48090421,19.73922639,19.53735562,19.9599884,8.698590812,16.80594168,19.06636823,4.254502362
01/10/1971,8.95,2.762867622,21.50301692,24.52224771,24.49666858,26.4542977,27.52481816,27.81210278,23.81691613,19.84121383,19.66645859,20.03232282,8.698590812,16.7645625,19.01537008,4.20394408
01/11/1971,8.91,2.762867622,21.36509405,24.3578924,24.55851683,26.27685699,27.3236699,27.58909243,23.71191207,19.59362996,19.09893818,20.13461543,8.698590812,16.66519196,18.89289992,4.211874443
01/12/1971,9,2.762867622,21.64232794,24.55686112,24.9810299,26.51374587,26.33534332,27.47984276,25.87399348,19.58680096,19.06477231,20.1576815,8.698590812,17.13440453,19.47118536,4.320395333
01/01/1972,9.23,2.871786741,22.1159575,24.95643962,25.83123964,26.89339229,25.79177202,25.70499619,29.41834893,19.80566791,18.75003663,20.96008608,11.46149461,17.50003563,19.92181084,4.539358348
01/02/1972,9.25,2.871786741,22.18163336,24.94562494,25.94559268,26.72142552,24.80625202,25.71436628,30.15255227,20.12273713,19.25794864,21.06845328,11.46149461,17.73003592,20.20527686,4.727441639
01/03/1972,9.38,2.871786741,22.5875333,25.55664705,26.23706729,27.63753498,26.76903535,25.92257882,30.33241256,20.15501391,19.77835713,20.56691856,11.46149461,17.76133998,20.24385785,4.762700037
01/04/1972,9.39,2.871786741,22.61895734,25.54477032,26.35692492,27.66746617,27.75338846,26.13846364,28.93839636,19.9745776,19.6636568,20.31459464,11.46149461,17.88513372,20.39642861,4.840605482
01/05/1972,9.27,2.871786741,22.25340523,25.48047518,26.84921899,27.49053533,27.55616928,26.4760561,28.32243854,19.90092265,19.37392328,20.47723908,11.46149461,16.86025872,19.13331178,5.20600804
01/06/1972,9.15,2.871786741,21.87459264,25.21902151,27.15532013,27.15697123,27.01389656,26.34032437,28.08438338,19.52607462,18.86481221,20.24921853,11.46149461,16.1977621,18.31681159,5.667340826
01/07/1972,9.17,2.978783203,21.71837762,25.18406677,28.52382223,27.04624336,27.4437338,26.7074912,26.82992689,18.96158326,18.36564713,19.61328759,12.31267366,15.67850915,17.67685342,6.061997907
01/08/1972,9.26,2.978783203,22.00305526,25.58150283,28.11762163,27.83756387,27.54016152,28.28293733,27.82569721,18.81068625,18.43823065,19.21799656,12.31267366,15.76425309,17.78252934,6.26180103
01/09/1972,9.42,2.978783203,22.49225258,26.30613276,27.72187479,29.15339898,28.1854629,31.29134776,28.49165671,18.66863624,18.47011844,18.8857315,12.31267366,15.82614833,17.85881271,6.096882877
01/10/1972,9.43,2.978783203,22.51947194,26.71266303,27.71303498,29.57987197,28.0491639,32.42567074,29.01780262,19.23792252,18.49329087,20.05223743,12.31267366,15.07855433,16.93743346,6.090617114
01/11/1972,9.64,2.978783203,23.16479622,27.46091723,27.63985615,30.72180047,30.05776162,33.49433888,29.08585698,19.44740333,18.49329087,20.49080245,12.31267366,15.58603994,17.56288886,5.987328461
01/12/1972,10.25,2.978783203,24.99443655,30.23886267,27.93504551,34.73259164,34.17697899,37.48062048,32.97618794,20.4925068,19.63843113,21.4265076,12.31267366,15.67855519,17.67691016,6.185650012
01/01/1973,11.21,3.395610598,27.06524677,32.75507592,34.22960934,37.04149383,37.4524502,40.5478541,33.32707712,21.59117293,21.11511883,22.11177658,18.80936565,16.33351865,18.48412604,6.301917306
01/02/1973,11.91,3.395610598,29.1697094,35.54700473,35.98632779,40.30128665,44.45176474,40.651506,34.52394051,23.77278156,24.86053656,22.58323351,18.80936565,17.26698934,19.63459075,7.102979502
01/03/1973,12.25,3.395610598,30.2043282,36.32894895,35.82715963,40.71492858,44.81453524,41.10744837,34.96622056,25.92807862,27.46784731,24.24421704,18.80936565,18.93724516,21.69311324,7.838991834
01/04/1973,12.55,3.684501047,30.52087159,36.58006833,35.00237012,41.27903874,46.86082511,40.93050774,34.25114148,25.96584681,26.7222414,25.13866817,18.80936565,19.42389434,22.2928886,8.132543044
01/05/1973,13.44,3.684501047,33.23648576,40.75343259,36.03276242,48.01622918,61.18224805,43.56730765,34.72200434,25.50837383,24.46146037,26.65325834,18.80936565,19.45816762,22.33512903,9.042708987
01/06/1973,14.72,3.684501047,37.10736011,45.99925848,36.26775328,56.30632168,78.90193831,47.02891555,34.97704734,25.90587588,22.92960273,29.16067124,18.80936565,20.94864525,24.17208219,10.40259226
01/07/1973,15.98,4.058988666,40.14717662,49.50577749,35.84567853,61.0765327,81.70685271,58.66704622,36.1163285,28.33979214,23.09229097,34.07835897,20.56846901,23.17671203,26.91808404,10.48533479
01/08/1973,15.98,4.058988666,40.16861595,49.31887736,35.44073644,60.04890807,67.24876957,73.4770891,38.42235685,30.30635693,24.91267936,36.20477948,20.56846901,23.62785437,27.47409866,9.568637677
01/09/1973,14.94,4.058988666,37.0167174,44.95664975,35.49123112,52.29443282,51.94169397,69.69667824,37.00693755,31.94202503,26.55412054,37.83413426,20.56846901,22.60035326,26.20774525,9.369744582
01/10/1973,15.98,5.556939144,37.10931556,44.47232198,36.03241168,51.00377464,50.94530874,66.21861561,37.3090538,32.89527675,28.38354551,37.82921969,20.56846901,23.88664106,27.79304274,9.39463375
01/11/1973,16.56,5.556939144,38.88333721,46.07857207,36.08419244,53.7643137,51.34154273,75.04197563,37.69232751,32.48752664,28.15712326,37.22317289,20.56846901,26.20611045,30.65169459,9.042735132
01/12/1973,17.4,5.556939144,41.42322684,50.08960048,36.37067935,58.57040748,58.44156578,79.3702041,39.91307761,36.46075412,32.53898538,40.74952535,20.56846901,26.01725398,30.41893667,10.05227916
01/01/1974,25.38,15.96964122,44.47762434,53.31117203,43.12237334,61.83364132,61.51507117,81.95803054,44.03725885,37.78610119,32.31995431,43.76377479,61.04275216,24.48112276,28.03964457,11.95391568
01/02/1974,26.38,15.96964122,47.49645896,56.84865779,44.9033523,67.60422773,65.42605033,88.69121554,51.38304327,36.79127641,32.85104697,41.10023591,63.43375625,26.50755833,30.53714414,14.92163656
01/03/1974,26.44,15.96964122,47.66966543,55.34533736,44.99940604,65.44122237,63.23683688,86.04527975,49.69163923,36.0774504,33.25279246,39.16644225,64.68215219,29.99699157,34.83772893,16.0519887
01/04/1974,24.55,13.40172449,47.15697278,53.18100129,46.2232551,62.25810996,58.1199493,82.0310906,49.80483612,34.66546661,32.15523851,37.41060401,66.89521771,32.56213111,37.99915928,16.02260988
01/05/1974,24.4,13.40172449,46.70008758,52.71699089,46.03843474,62.13433569,57.13280571,79.21660553,53.25238955,33.23286745,30.47266012,36.25137736,67.63290622,31.98425762,37.28695366,15.82890146
01/06/1974,24.01,13.40172449,45.53493468,52.12626278,46.49111205,61.80544217,56.69428284,79.80929856,52.23355431,31.47544253,28.72969304,34.47814161,73.49881671,28.84293118,33.41539636,14.78484513
01/07/1974,23.69,12.75974734,45.86900886,54.12149097,46.29997199,65.19376266,61.8169246,80.1764792,56.07478082,31.19779151,29.58089987,32.96599327,73.84313971,25.76909333,29.62701601,13.6269985
01/08/1974,24.54,12.75974734,48.44704381,57.87550804,43.97830349,71.8428822,71.23391591,83.15330523,62.40646137,31.00734587,28.86390282,33.35137417,73.85854523,26.22628034,30.19048044,14.38257166
01/09/1974,24.19,12.75974734,47.38337129,57.19069279,41.88094296,71.82074766,68.2226521,82.23192199,67.13075988,29.43075867,26.83004945,32.27484449,75.4628183,24.08278571,27.54871033,13.8395816
01/10/1974,25.21,13.08073591,49.82623245,61.24714323,42.3320486,78.77309928,77.77731688,86.20396043,73.35713798,28.28468238,25.2983555,31.55047229,75.36473328,23.50487858,26.83646325,15.01980245
01/11/1974,25.41,13.08073591,50.42679514,62.15483599,43.03211899,80.70566362,70.33153441,81.39882379,93.72640217,26.8079556,24.01870114,29.85823088,75.68486813,23.50740146,26.8395726,16.34546435
01/12/1974,24.5,13.08073591,47.65681457,58.17468886,43.15333655,73.91283252,65.8956698,80.05364184,78.90184577,27.57593644,25.49256428,29.85427235,74.77038378,23.00864494,26.22487544,16.19582596
01/01/1975,23.77,13.83598262,43.90866372,52.930296,38.58373693,66.31056939,57.2143718,72.23349788,72.91636894,27.71702174,26.10729133,29.4773921,58.17877009,23.78694931,26.55938099,15.53209656
01/02/1975,22.94,13.83598262,41.39725492,48.89512238,37.81500597,60.13338631,50.17226667,68.71479837,65.47075939,27.22507175,24.4288937,30.28291854,57.32759104,24.21206757,27.08332198,15.88087724
01/03/1975,22.52,13.83598262,40.14289244,46.72533798,36.65531949,56.36482325,48.68592086,67.50650764,56.38230561,28.426007,26.01747946,31.05992662,57.11318953,24.71703193,27.70567006,15.74197789
01/04/1975,22.38,13.83598262,39.72528478,46.44472352,37.79884101,55.62357033,48.36548462,66.80319583,55.05308632,28.54039615,25.78618497,31.55234878,54.38941658,24.28025632,27.16736185,15.0742717
01/05/1975,21.6,13.83598262,37.35591427,43.16316095,37.00984616,50.32813038,43.04113792,63.86328604,47.66357942,28.88425342,25.82277236,32.2322305,52.00996663,23.78278312,26.55424633,15.22140226
01/06/1975,21.23,13.83598262,36.21801809,41.66510179,38.46288534,47.57794547,41.88438495,61.86963961,42.13230687,28.92773472,25.70315937,32.45406861,50.0200308,23.48023934,26.18137341,14.97532584
01/07/1975,21.64,13.84668251,37.45185498,43.83123271,41.43862561,50.35506166,45.87348104,63.08670146,44.72702425,29.19776577,25.55877291,33.17729872,49.04380707,23.05297025,25.6547816,15.24231447
01/08/1975,22.41,13.84668251,39.7708726,47.39600589,46.66782049,54.67387005,50.5704678,68.76658476,47.31633295,30.08423338,26.36376255,34.15286907,49.04380707,23.08039296,25.68857898,15.33665893
01/09/1975,21.98,13.84668251,38.46450501,45.56873611,45.67457253,52.04125538,46.91838099,67.81693118,44.50160645,29.78951614,26.06361791,33.86408713,48.98321042,22.70089602,25.2208644,13.75625015
01/10/1975,21.65,13.87878117,37.42391647,44.24941216,45.0406165,50.14485593,44.78709396,65.90140681,42.93153468,29.52373727,25.79350448,33.60304845,47.08750824,22.32901453,24.76253557,13.48707801
01/11/1975,21.14,13.87878117,35.86185701,41.88922306,43.8380368,46.41472196,40.77180136,61.27727608,40.38575064,29.90329443,26.30821649,33.83480285,46.51235278,22.29175781,24.71661817,13.44214608
01/12/1975,21.07,13.87878117,35.6575787,41.61666647,45.10343192,45.39181414,39.89568949,59.15146355,40.16800761,30.67174408,26.6478512,35.07219632,44.85108191,22.39289596,24.84126684,13.01139297
01/01/1976,22.13,15.18834027,36.21919636,42.84858816,50.0840808,45.80314736,39.77573347,57.83333364,42.84371716,31.99117874,27.25446271,37.17116073,28.33786969,23.51806539,25.36421732,12.46650022
01/02/1976,22.32,15.18834027,36.79705834,43.74167127,51.90123597,46.29104512,40.6407202,57.94197146,43.17880393,33.39881199,28.26927482,39.00837566,27.0922997,23.65644678,25.53476677,12.48946478
01/03/1976,22.48,15.18834027,37.25933804,44.36746487,51.66268442,47.04001159,40.79886455,57.55866329,45.72992564,34.16485297,28.76443077,40.07065131,26.29196259,23.92671161,25.86785721,12.69393154
01/04/1976,22.83,15.20142081,38.29974967,45.42908055,62.86426881,46.20243835,39.84119217,56.18121298,45.53902126,34.68468071,29.54661621,40.30356971,25.77740378,25.10014826,27.31407023,12.54407728
01/05/1976,23.21,15.20142081,39.46309555,47.21643493,67.70291908,47.71408553,42.2639488,57.34181675,46.16976292,35.59035491,29.55118844,42.19467177,25.08875779,25.19398435,27.4297194,12.60416178
01/06/1976,23.82,15.24066243,41.23230041,49.97951604,73.640422,50.24995507,50.22051963,58.44298354,42.87280086,37.29132531,30.34859433,44.88376303,25.08875779,25.12574506,27.34561725,12.83820299
01/07/1976,24.2,15.33695941,42.17617885,50.50440926,71.5742207,50.8789308,52.39058053,57.85292568,42.57773539,38.88086792,32.01437741,46.38993051,25.49367744,26.99007143,29.6433238,12.29873521
01/08/1976,23.99,15.36312049,41.49886317,49.5617801,77.09889011,48.05423962,50.25649386,54.88368276,38.9753289,39.22232608,33.51222154,45.46678711,25.82644629,26.74221048,29.33784525,11.31812623
01/09/1976,24.23,15.36312049,42.21064163,50.51164404,81.77370188,48.47720244,53.04214533,55.18163772,36.40310138,39.55826194,34.41539872,45.18239873,26.22366318,27.00142262,29.65731369,11.61570239
01/10/1976,24.33,15.71027014,41.81398574,50.64344765,88.63283049,46.92963364,51.68095216,52.53634117,35.60394064,40.34948664,34.82381132,46.39225941,25.94763959,25.50729135,27.81585757,11.66313801
01/11/1976,24.49,15.72335068,42.25865055,51.39691057,97.29585153,46.33919676,52.89525595,49.63206296,34.73355864,40.34617414,34.82381132,46.38532443,25.48982606,25.42110694,27.70963877,12.6956008
01/12/1976,24.89,15.73643122,43.44385472,53.00354027,105.9203783,47.34303655,54.47609599,50.60318398,35.0079152,39.84884751,34.82381132,45.34413092,25.2589936,25.90277798,28.30327877,12.9125382
01/01/1977,26.47,16.6204513,46.43598156,55.4579788,117.3984627,49.72880169,57.20770992,52.79708375,37.11234952,37.88177215,31.56348331,44.7913319,47.56059498,27.80571683,30.59438849,12.86719549
01/02/1977,27.17,16.67277346,48.45927046,58.39604768,132.1410025,51.09923922,59.3899498,52.51994285,38.9060817,38.62614338,32.26948204,45.57766657,45.88564484,28.3727473,31.29323052,13.2401231
01/03/1977,28.32,16.72509562,51.84642603,63.48590748,154.6863792,54.48266868,67.31359398,51.96154455,39.88435484,38.98607222,32.57615425,45.99583581,43.07134492,28.97189401,32.03165451,14.31784572
01/04/1977,28.61,16.69815788,52.76781323,65.90049845,156.8214558,58.13259061,77.04443936,50.29601326,40.34550256,38.54147478,32.15963589,45.52053164,31.57724435,28.24030262,31.12999783,14.30223318
01/05/1977,27.94,16.6980533,50.72944715,62.87251037,143.7659556,56.38262628,74.82297669,48.64945642,39.12224016,37.50725343,31.36362279,44.2258103,32.16919018,27.93290818,30.75114667,14.04635621
01/06/1977,27.18,16.763456,48.30667556,59.25218537,138.7057313,52.0253575,66.73987275,47.43344178,36.82336957,36.40954365,31.29687299,42.00066244,32.47650517,27.65621487,30.4101334,13.45836256
01/07/1977,26.26,16.96769187,45.10531574,54.03231698,128.6091463,45.73701165,53.58548049,46.15029199,35.03752924,36.26533229,31.45252144,41.52853013,32.34676464,28.24580613,31.13678068,13.67025799
01/08/1977,25.71,16.95461133,43.46485266,51.59668921,120.3149804,43.64916544,49.43208724,44.4363556,35.32866307,35.96370717,31.31913017,41.04292769,32.78175481,28.00049952,30.83445025,13.71174733
01/09/1977,25.54,16.96769187,42.94129308,50.62875852,116.1700493,42.93038266,47.1173922,45.27143347,35.30298466,36.00590259,31.31913017,41.13126721,34.04439201,28.18551224,31.06247092,14.06716531
01/10/1977,25.44,17.03387123,42.4847576,49.85445472,107.24473,43.48896666,47.15883431,46.96861072,35.51132569,36.13790527,31.62997488,41.06769166,33.82600136,28.35363361,31.26967368,14.88759246
01/11/1977,25.8,17.02079069,43.61033311,51.4179032,107.2610396,45.96258615,50.17956423,51.22654939,35.6501019,36.27672649,31.80697467,41.16476153,33.79934241,28.71199979,31.71134545,15.175352
01/12/1977,26.15,17.03387123,44.64594902,52.65633114,104.9123633,48.57613403,53.0311019,53.91540257,37.88238947,35.99818907,31.49692764,40.92068242,33.41771138,29.49255961,32.67335374,14.98379829
01/01/1978,26.44,17.29460801,44.99523345,53.07988871,103.1812308,49.46321119,53.17743751,54.7384254,39.80196073,36.39121666,31.98352648,41.21138227,32.47018398,29.83672866,33.35411077,16.03651263
01/02/1978,26.55,17.26962161,45.38521267,53.83522655,99.74754906,51.05379484,53.89697891,57.54492783,41.43790001,37.24731129,32.57615425,42.35559923,32.43690299,29.5254645,32.97049033,16.43243304
01/03/1978,27.12,17.28270215,47.06933886,56.47295356,99.77107311,55.25580043,60.57839309,61.70286163,42.41790026,37.41379714,32.4448841,42.84770534,32.62810616,29.42338288,32.84467888,17.07817465
01/04/1978,27.47,17.29086154,48.12829788,58.20384352,102.1494913,57.317925,62.28208971,64.60257011,44.19343579,38.01067483,33.40207458,43.05055184,33.09677789,29.17132996,32.53403389,16.42373019
01/05/1978,27.29,17.42405098,47.29802535,57.00603685,93.19784411,57.39175219,63.18516473,64.01406353,43.77581708,37.66603881,31.96148181,43.90443315,32.59191543,29.05786977,32.3941988,16.49565864
01/06/1978,27.17,17.52861876,46.72377287,55.92065401,93.13825697,55.57537816,62.39206051,62.52526967,40.31672717,37.83504779,31.65212454,44.59657431,32.77845994,29.44549893,32.87193601,17.17642825
01/07/1978,26.76,17.54493754,45.45682186,53.61442747,86.18945147,53.25360547,59.90947939,59.36429937,38.9661088,37.92725882,32.07163615,44.3308557,34.36885292,29.98557929,33.53756312,17.5246667
01/08/1978,26.95,17.59233754,45.93834194,53.83673891,89.37016506,52.39778745,58.21445817,57.12822958,40.4636701,39.26466168,33.40207458,45.67587472,34.9285206,30.98982201,34.7752515,18.84912343
